year,quarter,sector,country,value
2019,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,7.42
2019,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,10.24
2019,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2019,Q1,Lainnya,Brunei Darussalam,-
2019,Q1,Lainnya,Filipina,0.07
2019,Q1,Lainnya,Kamboja,-
2019,Q1,Lainnya,Laos,-
2019,Q1,Lainnya,Malaysia,0.66
2019,Q1,Lainnya,Myanmar,-0.01
2019,Q1,Lainnya,Singapura,-4.67
2019,Q1,Lainnya,Thailand,0.52
2019,Q1,Lainnya,Vietnam,-
2019,Q1,Pendidikan,Brunei Darussalam,-
2019,Q1,Pendidikan,Filipina,-
2019,Q1,Pendidikan,Kamboja,-
2019,Q1,Pendidikan,Laos,-
2019,Q1,Pendidikan,Malaysia,-0.01
2019,Q1,Pendidikan,Myanmar,-
2019,Q1,Pendidikan,Singapura,-0.51
2019,Q1,Pendidikan,Thailand,-
2019,Q1,Pendidikan,Vietnam,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,5.09
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2019,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2019,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,3.58
2019,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,0.96
2019,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2019,Q2,Lainnya,Brunei Darussalam,-
2019,Q2,Lainnya,Filipina,0.17
2019,Q2,Lainnya,Kamboja,-
2019,Q2,Lainnya,Laos,-
2019,Q2,Lainnya,Malaysia,0.13
2019,Q2,Lainnya,Myanmar,-0.48
2019,Q2,Lainnya,Singapura,-0.24
2019,Q2,Lainnya,Thailand,34.16
2019,Q2,Lainnya,Vietnam,-
2019,Q2,Pendidikan,Brunei Darussalam,-
2019,Q2,Pendidikan,Filipina,-
2019,Q2,Pendidikan,Kamboja,-
2019,Q2,Pendidikan,Laos,-
2019,Q2,Pendidikan,Malaysia,-
2019,Q2,Pendidikan,Myanmar,-
2019,Q2,Pendidikan,Singapura,0.13
2019,Q2,Pendidikan,Thailand,-
2019,Q2,Pendidikan,Vietnam,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,8.11
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2019,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2019,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2019,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2019,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2019,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2019,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,0.02
2019,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2019,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,7.33
2019,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,8.16
2019,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2019,Q3,Lainnya,Brunei Darussalam,-
2019,Q3,Lainnya,Filipina,0.1
2019,Q3,Lainnya,Kamboja,-
2019,Q3,Lainnya,Laos,-
2019,Q3,Lainnya,Malaysia,0.15
2019,Q3,Lainnya,Myanmar,0.12
2019,Q3,Lainnya,Singapura,70.15
2019,Q3,Lainnya,Thailand,0.01
2019,Q3,Lainnya,Vietnam,-
2019,Q3,Pendidikan,Brunei Darussalam,-
2019,Q3,Pendidikan,Filipina,-
2019,Q3,Pendidikan,Kamboja,-
2019,Q3,Pendidikan,Laos,-
2019,Q3,Pendidikan,Malaysia,-
2019,Q3,Pendidikan,Myanmar,-
2019,Q3,Pendidikan,Singapura,0.21
2019,Q3,Pendidikan,Thailand,-
2019,Q3,Pendidikan,Vietnam,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,1.47
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2019,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,0.59
2019,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2019,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2019,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2019,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2019,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,0.02
2019,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2019,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,6.59
2019,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,3.5
2019,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2019,Q4,Lainnya,Brunei Darussalam,-
2019,Q4,Lainnya,Filipina,-0.32
2019,Q4,Lainnya,Kamboja,-
2019,Q4,Lainnya,Laos,-
2019,Q4,Lainnya,Malaysia,0.01
2019,Q4,Lainnya,Myanmar,-0.1
2019,Q4,Lainnya,Singapura,81.59
2019,Q4,Lainnya,Thailand,0.47
2019,Q4,Lainnya,Vietnam,1.92
2019,Q4,Pendidikan,Brunei Darussalam,-
2019,Q4,Pendidikan,Filipina,-
2019,Q4,Pendidikan,Kamboja,-
2019,Q4,Pendidikan,Laos,-
2019,Q4,Pendidikan,Malaysia,0.13
2019,Q4,Pendidikan,Myanmar,-
2019,Q4,Pendidikan,Singapura,13.89
2019,Q4,Pendidikan,Thailand,-
2019,Q4,Pendidikan,Vietnam,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,1.19
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2020,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,0.26
2020,Q1,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2020,Q1,Kesehatan dan Pekerjaan Sosial,Filipina,-
2020,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2020,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2020,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,0.01
2020,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2020,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,-2.89
2020,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,-2.17
2020,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2020,Q1,Lainnya,Brunei Darussalam,-
2020,Q1,Lainnya,Filipina,-0.02
2020,Q1,Lainnya,Kamboja,-
2020,Q1,Lainnya,Laos,-
2020,Q1,Lainnya,Malaysia,0.16
2020,Q1,Lainnya,Myanmar,0.24
2020,Q1,Lainnya,Singapura,161.16
2020,Q1,Lainnya,Thailand,-3.06
2020,Q1,Lainnya,Vietnam,-0.01
2020,Q1,Pendidikan,Brunei Darussalam,-
2020,Q1,Pendidikan,Filipina,-
2020,Q1,Pendidikan,Kamboja,-
2020,Q1,Pendidikan,Laos,-
2020,Q1,Pendidikan,Malaysia,0.01
2020,Q1,Pendidikan,Myanmar,-
2020,Q1,Pendidikan,Singapura,19.41
2020,Q1,Pendidikan,Thailand,-
2020,Q1,Pendidikan,Vietnam,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2020,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2020,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2020,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2020,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2020,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2020,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,0.09
2020,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2020,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,-0.04
2020,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,-8.43
2020,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2020,Q2,Lainnya,Brunei Darussalam,-
2020,Q2,Lainnya,Filipina,0.03
2020,Q2,Lainnya,Kamboja,-
2020,Q2,Lainnya,Laos,-
2020,Q2,Lainnya,Malaysia,-0.18
2020,Q2,Lainnya,Myanmar,-0.14
2020,Q2,Lainnya,Singapura,45.14
2020,Q2,Lainnya,Thailand,-9.61
2020,Q2,Lainnya,Vietnam,-
2020,Q2,Pendidikan,Brunei Darussalam,-
2020,Q2,Pendidikan,Filipina,-
2020,Q2,Pendidikan,Kamboja,-
2020,Q2,Pendidikan,Laos,-
2020,Q2,Pendidikan,Malaysia,-0.02
2020,Q2,Pendidikan,Myanmar,-
2020,Q2,Pendidikan,Singapura,6.56
2020,Q2,Pendidikan,Thailand,-
2020,Q2,Pendidikan,Vietnam,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2020,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,0.03
2020,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2020,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2020,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2020,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2020,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,1.34
2020,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2020,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,12.27
2020,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,-0.06
2020,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2020,Q3,Lainnya,Brunei Darussalam,-
2020,Q3,Lainnya,Filipina,-0.03
2020,Q3,Lainnya,Kamboja,-
2020,Q3,Lainnya,Laos,-
2020,Q3,Lainnya,Malaysia,0.13
2020,Q3,Lainnya,Myanmar,-0.12
2020,Q3,Lainnya,Singapura,18.95
2020,Q3,Lainnya,Thailand,-0.38
2020,Q3,Lainnya,Vietnam,-
2020,Q3,Pendidikan,Brunei Darussalam,-
2020,Q3,Pendidikan,Filipina,-
2020,Q3,Pendidikan,Kamboja,-
2020,Q3,Pendidikan,Laos,-
2020,Q3,Pendidikan,Malaysia,-
2020,Q3,Pendidikan,Myanmar,-
2020,Q3,Pendidikan,Singapura,23.6
2020,Q3,Pendidikan,Thailand,-
2020,Q3,Pendidikan,Vietnam,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,1.03
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2020,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,0.47
2020,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2020,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2020,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2020,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2020,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,0.31
2020,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2020,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,3.29
2020,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,0.5
2020,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2020,Q4,Lainnya,Brunei Darussalam,-
2020,Q4,Lainnya,Filipina,0.07
2020,Q4,Lainnya,Kamboja,-
2020,Q4,Lainnya,Laos,-
2020,Q4,Lainnya,Malaysia,0.31
2020,Q4,Lainnya,Myanmar,0.1
2020,Q4,Lainnya,Singapura,44.44
2020,Q4,Lainnya,Thailand,9.47
2020,Q4,Lainnya,Vietnam,0.18
2020,Q4,Pendidikan,Brunei Darussalam,-
2020,Q4,Pendidikan,Filipina,-
2020,Q4,Pendidikan,Kamboja,-
2020,Q4,Pendidikan,Laos,-
2020,Q4,Pendidikan,Malaysia,-
2020,Q4,Pendidikan,Myanmar,-
2020,Q4,Pendidikan,Singapura,5.05
2020,Q4,Pendidikan,Thailand,-
2020,Q4,Pendidikan,Vietnam,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.28
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2021,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2021,Q1,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2021,Q1,Kesehatan dan Pekerjaan Sosial,Filipina,-
2021,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2021,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2021,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,0.17
2021,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2021,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,17.94
2021,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,4.14
2021,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2021,Q1,Lainnya,Brunei Darussalam,-
2021,Q1,Lainnya,Filipina,0.5
2021,Q1,Lainnya,Kamboja,-
2021,Q1,Lainnya,Laos,-
2021,Q1,Lainnya,Malaysia,-0.28
2021,Q1,Lainnya,Myanmar,-0.05
2021,Q1,Lainnya,Singapura,-114.1
2021,Q1,Lainnya,Thailand,-1.69
2021,Q1,Lainnya,Vietnam,0.01
2021,Q1,Pendidikan,Brunei Darussalam,-
2021,Q1,Pendidikan,Filipina,-
2021,Q1,Pendidikan,Kamboja,-
2021,Q1,Pendidikan,Laos,-
2021,Q1,Pendidikan,Malaysia,-
2021,Q1,Pendidikan,Myanmar,-
2021,Q1,Pendidikan,Singapura,25.74
2021,Q1,Pendidikan,Thailand,-
2021,Q1,Pendidikan,Vietnam,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2021,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2021,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2021,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2021,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2021,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2021,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,0.42
2021,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2021,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,-0.19
2021,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,0.52
2021,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2021,Q2,Lainnya,Brunei Darussalam,-
2021,Q2,Lainnya,Filipina,-0.41
2021,Q2,Lainnya,Kamboja,-
2021,Q2,Lainnya,Laos,-
2021,Q2,Lainnya,Malaysia,0.11
2021,Q2,Lainnya,Myanmar,0.37
2021,Q2,Lainnya,Singapura,17.37
2021,Q2,Lainnya,Thailand,3.34
2021,Q2,Lainnya,Vietnam,-0.02
2021,Q2,Pendidikan,Brunei Darussalam,-
2021,Q2,Pendidikan,Filipina,-
2021,Q2,Pendidikan,Kamboja,-
2021,Q2,Pendidikan,Laos,-
2021,Q2,Pendidikan,Malaysia,-
2021,Q2,Pendidikan,Myanmar,-
2021,Q2,Pendidikan,Singapura,2.75
2021,Q2,Pendidikan,Thailand,-
2021,Q2,Pendidikan,Vietnam,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.15
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2021,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2021,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2021,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2021,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2021,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2021,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,0.2
2021,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2021,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,1.14
2021,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,14.48
2021,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2021,Q3,Lainnya,Brunei Darussalam,-
2021,Q3,Lainnya,Filipina,0.26
2021,Q3,Lainnya,Kamboja,-
2021,Q3,Lainnya,Laos,-
2021,Q3,Lainnya,Malaysia,-0.01
2021,Q3,Lainnya,Myanmar,0.41
2021,Q3,Lainnya,Singapura,-154.88
2021,Q3,Lainnya,Thailand,-0.12
2021,Q3,Lainnya,Vietnam,0.01
2021,Q3,Pendidikan,Brunei Darussalam,-
2021,Q3,Pendidikan,Filipina,-
2021,Q3,Pendidikan,Kamboja,-
2021,Q3,Pendidikan,Laos,-
2021,Q3,Pendidikan,Malaysia,0.01
2021,Q3,Pendidikan,Myanmar,-
2021,Q3,Pendidikan,Singapura,-
2021,Q3,Pendidikan,Thailand,-
2021,Q3,Pendidikan,Vietnam,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2021,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2021,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2021,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2021,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2021,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2021,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,0.16
2021,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2021,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,436.32
2021,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,21.13
2021,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2021,Q4,Lainnya,Brunei Darussalam,-
2021,Q4,Lainnya,Filipina,-0.24
2021,Q4,Lainnya,Kamboja,-
2021,Q4,Lainnya,Laos,-
2021,Q4,Lainnya,Malaysia,-0.02
2021,Q4,Lainnya,Myanmar,-0.04
2021,Q4,Lainnya,Singapura,36.4
2021,Q4,Lainnya,Thailand,0.15
2021,Q4,Lainnya,Vietnam,-0.02
2021,Q4,Pendidikan,Brunei Darussalam,-
2021,Q4,Pendidikan,Filipina,-
2021,Q4,Pendidikan,Kamboja,-
2021,Q4,Pendidikan,Laos,-
2021,Q4,Pendidikan,Malaysia,-
2021,Q4,Pendidikan,Myanmar,-
2021,Q4,Pendidikan,Singapura,19.9
2021,Q4,Pendidikan,Thailand,-
2021,Q4,Pendidikan,Vietnam,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.15
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2022,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2022,Q1,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2022,Q1,Kesehatan dan Pekerjaan Sosial,Filipina,0.01
2022,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2022,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2022,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,-1.36
2022,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2022,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,-4.78
2022,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,16.15
2022,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
